GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQ1T,EMP
0100000US,,United States,81233,Linen and uniform supply,A,All establishments,820,20 largest firms,2002,1042,6185797,67.1,2139486,523917,82952
0100000US,,United States,81233,Linen and uniform supply,A,All establishments,850,50 largest firms,2002,1195,6951495,75.4,2423818,606805,96115
0100000US,,United States,81233,Linen and uniform supply,T,Establishments subject to federal income tax,001,All firms,2002,2636,9223786,100.0,3302760,819955,136274
0100000US,,United States,81233,Linen and uniform supply,T,Establishments subject to federal income tax,804,4 largest firms,2002,658,3836773,41.6,1276074,311604,47407
0100000US,,United States,81233,Linen and uniform supply,T,Establishments subject to federal income tax,808,8 largest firms,2002,832,5034434,54.6,1707761,416500,66113
0100000US,,United States,81233,Linen and uniform supply,T,Establishments subject to federal income tax,820,20 largest firms,2002,1042,6185797,67.1,2139486,523917,82952
0100000US,,United States,81233,Linen and uniform supply,T,Establishments subject to federal income tax,850,50 largest firms,2002,1195,6951495,75.4,2423818,606805,96115
0100000US,,United States,812331,Linen supply,A,All establishments,001,All firms,2002,1152,3087037,100.0,1203023,291441,52290
0100000US,,United States,812331,Linen supply,A,All establishments,804,4 largest firms,2002,155,975010,31.6,388234,94486,14895
0100000US,,United States,812331,Linen supply,A,All establishments,808,8 largest firms,2002,254,1327588,43.0,527976,128725,21468
0100000US,,United States,812331,Linen supply,A,All establishments,820,20 largest firms,2002,343,1753060,56.8,683240,165085,27873
0100000US,,United States,812331,Linen supply,A,All establishments,850,50 largest firms,2002,396,2126502,68.9,826493,199285,33591
0100000US,,United States,812331,Linen supply,T,Establishments subject to federal income tax,001,All firms,2002,1152,3087037,100.0,1203023,291441,52290
0100000US,,United States,812331,Linen supply,T,Establishments subject to federal income tax,804,4 largest firms,2002,155,975010,31.6,388234,94486,14895
0100000US,,United States,812331,Linen supply,T,Establishments subject to federal income tax,808,8 largest firms,2002,254,1327588,43.0,527976,128725,21468
0100000US,,United States,812331,Linen supply,T,Establishments subject to federal income tax,820,20 largest firms,2002,343,1753060,56.8,683240,165085,27873
0100000US,,United States,812331,Linen supply,T,Establishments subject to federal income tax,850,50 largest firms,2002,396,2126502,68.9,826493,199285,33591
0100000US,,United States,812332,Industrial launderers,A,All establishments,001,All firms,2002,1484,6136749,100.0,2099737,528514,83984
0100000US,,United States,812332,Industrial launderers,A,All establishments,804,4 largest firms,2002,604,3752499,61.1,1236377,302278,45562
0100000US,,United States,812332,Industrial launderers,A,All establishments,808,8 largest firms,2002,692,4358428,71.0,1435217,352088,54475
0100000US,,United States,812332,Industrial launderers,A,All establishments,820,20 largest firms,2002,789,4898090,79.8,1632656,415145,63923
0100000US,,United States,812332,Industrial launderers,A,All establishments,850,50 largest firms,2002,855,5248879,85.5,1764376,445713,68410
0100000US,,United States,812332,Industrial launderers,T,Establishments subject to federal income tax,001,All firms,2002,1484,6136749,100.0,2099737,528514,83984
0100000US,,United States,812332,Industrial launderers,T,Establishments subject to federal income tax,804,4 largest firms,2002,604,3752499,61.1,1236377,302278,45562
0100000US,,United States,812332,Industrial launderers,T,Establishments subject to federal income tax,808,8 largest firms,2002,692,4358428,71.0,1435217,352088,54475
0100000US,,United States,812332,Industrial launderers,T,Establishments subject to federal income tax,820,20 largest firms,2002,789,4898090,79.8,1632656,415145,63923
0100000US,,United States,812332,Industrial launderers,T,Establishments subject to federal income tax,850,50 largest firms,2002,855,5248879,85.5,1764376,445713,68410
0100000US,,United States,8129,Other personal services,A,All establishments,001,All firms,2002,37182,17279219,100.0,4231539,1017356,241807
0100000US,,United States,8129,Other personal services,A,All establishments,804,4 largest firms,2002,5652,4300913,24.9,808829,209721,54903
0100000US,,United States,8129,Other personal services,A,All establishments,808,8 largest firms,2002,7358,5754400,33.3,1075323,275030,69285
0100000US,,United States,8129,Other personal services,A,All establishments,820,20 largest firms,2002,8121,6769371,39.2,1251332,315654,77184
0100000US,,United States,8129,Other personal services,A,All establishments,850,50 largest firms,2002,9443,7856220,45.5,1527376,384649,89439
0100000US,,United States,8129,Other personal services,T,Establishments subject to federal income tax,001,All firms,2002,37182,17279219,100.0,4231539,1017356,241807
0100000US,,United States,8129,Other personal services,T,Establishments subject to federal income tax,804,4 largest firms,2002,5652,4300913,24.9,808829,209721,54903
0100000US,,United States,8129,Other personal services,T,Establishments subject to federal income tax,808,8 largest firms,2002,7358,5754400,33.3,1075323,275030,69285
0100000US,,United States,8129,Other personal services,T,Establishments subject to federal income tax,820,20 largest firms,2002,8121,6769371,39.2,1251332,315654,77184
0100000US,,United States,8129,Other personal services,T,Establishments subject to federal income tax,850,50 largest firms,2002,9443,7856220,45.5,1527376,384649,89439
0100000US,,United States,81291,Pet care (except veterinary) services,A,All establishments,001,All firms,2002,8167,1485589,100.0,484468,108807,33734
0100000US,,United States,81291,Pet care (except veterinary) services,A,All establishments,804,4 largest firms,2002,44,93235,6.3,34036,8262,1277
0100000US,,United States,81291,Pet care (except veterinary) services,A,All establishments,808,8 largest firms,2002,48,124413,8.4,47837,11204,1736
0100000US,,United States,81291,Pet care (except veterinary) services,A,All establishments,820,20 largest firms,2002,66,172410,11.6,61693,14458,2228
0100000US,,United States,81291,Pet care (except veterinary) services,A,All establishments,850,50 largest firms,2002,97,231332,15.6,81228,18905,3036
0100000US,,United States,81291,Pet care (except veterinary) services,T,Establishments subject to federal income tax,001,All firms,2002,8167,1485589,100.0,484468,108807,33734
0100000US,,United States,81291,Pet care (except veterinary) services,T,Establishments subject to federal income tax,804,4 largest firms,2002,44,93235,6.3,34036,8262,1277
0100000US,,United States,81291,Pet care (except veterinary) services,T,Establishments subject to federal income tax,808,8 largest firms,2002,48,124413,8.4,47837,11204,1736
0100000US,,United States,81291,Pet care (except veterinary) services,T,Establishments subject to federal income tax,820,20 largest firms,2002,66,172410,11.6,61693,14458,2228
0100000US,,United States,81291,Pet care (except veterinary) services,T,Establishments subject to federal income tax,850,50 largest firms,2002,97,231332,15.6,81228,18905,3036
0100000US,,United States,812910,Pet care (except veterinary) services,A,All establishments,001,All firms,2002,8167,1485589,100.0,484468,108807,33734
0100000US,,United States,812910,Pet care (except veterinary) services,A,All establishments,804,4 largest firms,2002,44,93235,6.3,34036,8262,1277
0100000US,,United States,812910,Pet care (except veterinary) services,A,All establishments,808,8 largest firms,2002,48,124413,8.4,47837,11204,1736
0100000US,,United States,812910,Pet care (except veterinary) services,A,All establishments,820,20 largest firms,2002,66,172410,11.6,61693,14458,2228
0100000US,,United States,812910,Pet care (except veterinary) services,A,All establishments,850,50 largest firms,2002,97,231332,15.6,81228,18905,3036
0100000US,,United States,812910,Pet care (except veterinary) services,T,Establishments subject to federal income tax,001,All firms,2002,8167,1485589,100.0,484468,108807,33734
0100000US,,United States,812910,Pet care (except veterinary) services,T,Establishments subject to federal income tax,804,4 largest firms,2002,44,93235,6.3,34036,8262,1277
0100000US,,United States,812910,Pet care (except veterinary) services,T,Establishments subject to federal income tax,808,8 largest firms,2002,48,124413,8.4,47837,11204,1736
0100000US,,United States,812910,Pet care (except veterinary) services,T,Establishments subject to federal income tax,820,20 largest firms,2002,66,172410,11.6,61693,14458,2228
0100000US,,United States,812910,Pet care (except veterinary) services,T,Establishments subject to federal income tax,850,50 largest firms,2002,97,231332,15.6,81228,18905,3036
0100000US,,United States,81292,Photofinishing,A,All establishments,001,All firms,2002,4791,3850855,100.0,1209448,304349,48652
0100000US,,United States,81292,Photofinishing,A,All establishments,804,4 largest firms,2002,1068,1634867,42.5,487953,131292,17776
0100000US,,United States,81292,Photofinishing,A,All establishments,808,8 largest firms,2002,1108,1804107,46.8,541048,144135,19680
0100000US,,United States,81292,Photofinishing,A,All establishments,820,20 largest firms,2002,1131,2025444,52.6,616728,161894,22361
0100000US,,United States,81292,Photofinishing,A,All establishments,850,50 largest firms,2002,1233,2285587,59.4,701457,181487,25286
0100000US,,United States,81292,Photofinishing,T,Establishments subject to federal income tax,001,All firms,2002,4791,3850855,100.0,1209448,304349,48652
0100000US,,United States,81292,Photofinishing,T,Establishments subject to federal income tax,804,4 largest firms,2002,1068,1634867,42.5,487953,131292,17776
0100000US,,United States,81292,Photofinishing,T,Establishments subject to federal income tax,808,8 largest firms,2002,1108,1804107,46.8,541048,144135,19680
0100000US,,United States,81292,Photofinishing,T,Establishments subject to federal income tax,820,20 largest firms,2002,1131,2025444,52.6,616728,161894,22361
0100000US,,United States,81292,Photofinishing,T,Establishments subject to federal income tax,850,50 largest firms,2002,1233,2285587,59.4,701457,181487,25286
0100000US,,United States,812921,Photofinishing laboratories (except one-hour),A,All establishments,001,All firms,2002,2085,3131230,100.0,1025911,257072,36528
0100000US,,United States,812921,Photofinishing laboratories (except one-hour),A,All establishments,804,4 largest firms,2002,158,1417066,45.3,430851,115006,13625
0100000US,,United States,812921,Photofinishing laboratories (except one-hour),A,All establishments,808,8 largest firms,2002,198,1586306,50.7,483946,127849,15529
0100000US,,United States,812921,Photofinishing laboratories (except one-hour),A,All establishments,820,20 largest firms,2002,221,1807643,57.7,559626,145608,18210
0100000US,,United States,812921,Photofinishing laboratories (except one-hour),A,All establishments,850,50 largest firms,2002,260,2054372,65.6,644073,164737,20808
0100000US,,United States,812921,Photofinishing laboratories (except one-hour),T,Establishments subject to federal income tax,001,All firms,2002,2085,3131230,100.0,1025911,257072,36528
0100000US,,United States,812921,Photofinishing laboratories (except one-hour),T,Establishments subject to federal income tax,804,4 largest firms,2002,158,1417066,45.3,430851,115006,13625
